year,estimated_yield_kg_per_ha,ndvi.early,ndvi.mid,ndvi.late,organic_carbon,nitrogen_kg_per_ha,phosphorus_kg_per_ha,potassium_kg_per_ha,annual_avg_rainfall_mm,monsoon_rainfall_mm,avg_annual_temp_C,avg_max_temp_C,avg_min_temp_C,avg_relative_humidity_pct,growing_degree_days_GDD,soil_ph,district_Barnala,district_Bathinda,district_Faridkot,district_Fatehgarh Sahib,district_Fazilka,district_Ferozepur,district_Firozpur,district_Gurdaspur,district_Hoshiarpur,district_Jalandhar,district_Kapurthala,district_Ludhiana,district_Malerkotla,district_Mansa,district_Moga,district_Mohali (SAS Nagar),district_Muktsar (Sri Muktsar Sahib),district_Pathankot,district_Patiala,district_Rupnagar (Ropar),district_Sangrur,district_Tarn Taran,season_Rabi,season_Zaid,crop_Cotton,crop_Maize,crop_Moong,crop_Mustard,crop_Paddy,crop_Sunflower,crop_Vegetables,crop_Wheat,monsoon_onset_doy,monsoon_end_doy,soil_type_Clay Loam,soil_type_Loamy,soil_type_Sandy,soil_type_Sandy Loam,soil_type_Silty Loam,predicted_yield_xgb_tuned
2023,3293,0.32,0.42,0.33,0.71,285.0,18.0,154.0,565,424,24.5,32.5,16.5,71,5292,7.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,False,True,False,False,False,2470.9578
2023,2065,0.39,0.55,0.47,0.71,285.0,18.0,154.0,565,424,24.5,32.5,16.5,71,5292,7.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,False,True,False,False,False,2055.6448
2023,2132,0.23,0.39,0.31,0.71,285.0,18.0,154.0,565,424,24.5,32.5,16.5,71,5292,7.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,False,True,False,False,False,2035.4485
2023,1972,0.28,0.45,0.35,0.71,285.0,18.0,154.0,565,424,24.5,32.5,16.5,71,5292,7.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,False,True,False,False,False,2002.2622
2024,3512,0.22,0.42,0.33,0.71,285.0,18.0,154.0,565,424,24.5,32.5,16.5,71,5292,7.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,False,True,False,False,False,3334.6514
2024,2761,0.22,0.41,0.32,0.71,285.0,18.0,154.0,565,424,24.5,32.5,16.5,71,5292,7.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False,True,False,False,False,2200.0725
2024,1930,0.28,0.39,0.32,0.71,285.0,18.0,154.0,565,424,24.5,32.5,16.5,71,5292,7.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,False,True,False,False,False,1875.4089
2024,4426,0.36,0.46,0.39,0.71,285.0,18.0,154.0,565,424,24.5,32.5,16.5,71,5292,7.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,True,False,False,False,4231.381
2024,1987,0.38,0.51,0.44,0.71,285.0,18.0,154.0,565,424,24.5,32.5,16.5,71,5292,7.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False,True,False,False,False,2487.625
2024,2162,0.35,0.5,0.44,0.71,285.0,18.0,154.0,565,424,24.5,32.5,16.5,71,5292,7.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,False,True,False,False,False,2363.3394
2024,1955,0.24,0.39,0.32,0.71,285.0,18.0,154.0,565,424,24.5,32.5,16.5,71,5292,7.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,False,True,False,False,False,2010.2631
2024,1694,0.38,0.52,0.44,0.71,285.0,18.0,154.0,565,424,24.5,32.5,16.5,71,5292,7.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,False,True,False,False,False,1972.323
2024,2155,0.39,0.5,0.43,0.71,285.0,18.0,154.0,565,424,24.5,32.5,16.5,71,5292,7.4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,False,True,False,False,False,2004.3467
2023,2928,0.22,0.42,0.34,0.57,299.0,16.0,171.0,595,446,25.5,35.5,15.5,73,5658,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,False,True,False,False,False,3047.2507
2023,2044,0.35,0.47,0.38,0.57,299.0,16.0,171.0,595,446,25.5,35.5,15.5,73,5658,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False,True,False,False,False,2199.4585
2023,2442,0.24,0.36,0.31,0.57,299.0,16.0,171.0,595,446,25.5,35.5,15.5,73,5658,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,False,True,False,False,False,2062.0479
2023,3446,0.21,0.39,0.32,0.57,299.0,16.0,171.0,595,446,25.5,35.5,15.5,73,5658,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,True,False,False,False,3379.0847
2023,2387,0.3,0.44,0.37,0.57,299.0,16.0,171.0,595,446,25.5,35.5,15.5,73,5658,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False,True,False,False,False,2719.5823
2023,2561,0.24,0.43,0.33,0.57,299.0,16.0,171.0,595,446,25.5,35.5,15.5,73,5658,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,False,True,False,False,False,2435.7224
2023,1891,0.27,0.4,0.32,0.57,299.0,16.0,171.0,595,446,25.5,35.5,15.5,73,5658,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,False,True,False,False,False,1977.5983
2023,1979,0.23,0.4,0.32,0.57,299.0,16.0,171.0,595,446,25.5,35.5,15.5,73,5658,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,False,True,False,False,False,1977.0455
2023,2029,0.21,0.33,0.27,0.57,299.0,16.0,171.0,595,446,25.5,35.5,15.5,73,5658,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,False,True,False,False,False,1974.8336
2024,3147,0.24,0.41,0.35,0.57,299.0,16.0,171.0,595,446,25.5,35.5,15.5,73,5658,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,False,True,False,False,False,3109.3384
2024,2070,0.22,0.34,0.25,0.57,299.0,16.0,171.0,595,446,25.5,35.5,15.5,73,5658,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False,True,False,False,False,2222.0208
2024,1863,0.28,0.45,0.39,0.57,299.0,16.0,171.0,595,446,25.5,35.5,15.5,73,5658,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,False,True,False,False,False,1982.6069
2024,3165,0.26,0.45,0.4,0.57,299.0,16.0,171.0,595,446,25.5,35.5,15.5,73,5658,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,True,False,False,False,3295.1455
2024,3417,0.38,0.56,0.49,0.57,299.0,16.0,171.0,595,446,25.5,35.5,15.5,73,5658,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False,True,False,False,False,2836.4907
2024,2726,0.25,0.39,0.31,0.57,299.0,16.0,171.0,595,446,25.5,35.5,15.5,73,5658,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,False,True,False,False,False,2450.333
2024,1576,0.28,0.44,0.37,0.57,299.0,16.0,171.0,595,446,25.5,35.5,15.5,73,5658,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,False,True,False,False,False,1959.6577
2024,2291,0.26,0.45,0.36,0.57,299.0,16.0,171.0,595,446,25.5,35.5,15.5,73,5658,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,False,True,False,False,False,1987.2133
2024,1990,0.36,0.5,0.45,0.57,299.0,16.0,171.0,595,446,25.5,35.5,15.5,73,5658,8.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,False,True,False,False,False,2074.944
2023,2950,0.25,0.4,0.32,0.73,218.0,16.0,152.0,440,330,25.0,34.0,16.0,67,5475,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,True,False,False,False,False,3035.787
2023,1874,0.37,0.57,0.49,0.73,218.0,16.0,152.0,440,330,25.0,34.0,16.0,67,5475,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,True,False,False,False,False,2095.7673
2023,1392,0.23,0.36,0.31,0.73,218.0,16.0,152.0,440,330,25.0,34.0,16.0,67,5475,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,True,False,False,False,False,1733.938
2023,4275,0.31,0.48,0.39,0.73,218.0,16.0,152.0,440,330,25.0,34.0,16.0,67,5475,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,True,False,False,False,False,4187.21
2023,3367,0.24,0.34,0.28,0.73,218.0,16.0,152.0,440,330,25.0,34.0,16.0,67,5475,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,True,False,False,False,False,2789.3608
2023,2971,0.33,0.45,0.35,0.73,218.0,16.0,152.0,440,330,25.0,34.0,16.0,67,5475,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,True,False,False,False,False,2454.3772
2023,1895,0.28,0.42,0.34,0.73,218.0,16.0,152.0,440,330,25.0,34.0,16.0,67,5475,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,True,False,False,False,False,1959.185
2023,2059,0.32,0.44,0.37,0.73,218.0,16.0,152.0,440,330,25.0,34.0,16.0,67,5475,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,True,False,False,False,False,1977.5715
2023,2172,0.26,0.4,0.31,0.73,218.0,16.0,152.0,440,330,25.0,34.0,16.0,67,5475,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,True,False,False,False,False,1997.6246
2024,2498,0.3,0.47,0.37,0.73,218.0,16.0,152.0,440,330,25.0,34.0,16.0,67,5475,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,True,False,False,False,False,3433.9785
2024,2182,0.35,0.47,0.42,0.73,218.0,16.0,152.0,440,330,25.0,34.0,16.0,67,5475,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,True,False,False,False,False,2092.4475
2024,1420,0.21,0.36,0.28,0.73,218.0,16.0,152.0,440,330,25.0,34.0,16.0,67,5475,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,True,False,False,False,False,1754.5432
2024,4089,0.27,0.45,0.39,0.73,218.0,16.0,152.0,440,330,25.0,34.0,16.0,67,5475,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,True,False,False,False,False,4098.9336
2024,2682,0.3,0.47,0.4,0.73,218.0,16.0,152.0,440,330,25.0,34.0,16.0,67,5475,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,True,False,False,False,False,2711.0159
2024,2173,0.25,0.43,0.34,0.73,218.0,16.0,152.0,440,330,25.0,34.0,16.0,67,5475,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,True,False,False,False,False,2437.9854
2024,2278,0.32,0.46,0.41,0.73,218.0,16.0,152.0,440,330,25.0,34.0,16.0,67,5475,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,True,False,False,False,False,1961.8032
2024,1604,0.38,0.49,0.39,0.73,218.0,16.0,152.0,440,330,25.0,34.0,16.0,67,5475,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,True,False,False,False,False,1974.5148
2024,1932,0.31,0.5,0.41,0.73,218.0,16.0,152.0,440,330,25.0,34.0,16.0,67,5475,7.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,True,False,False,False,False,1957.101
2023,3018,0.36,0.53,0.45,0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,7.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,True,False,False,False,False,3099.2524
2023,2189,0.3,0.42,0.32,0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,7.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,True,False,False,False,False,2118.3188
2023,2004,0.39,0.49,0.4,0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,7.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,True,False,False,False,False,1845.9086
2023,4066,0.21,0.38,0.32,0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,7.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,True,False,False,False,False,4071.9841
2023,3195,0.38,0.58,0.48,0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,7.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,True,False,False,False,False,2755.5273
2023,2475,0.37,0.5,0.41,0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,7.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,True,False,False,False,False,2409.593
2023,1687,0.21,0.37,0.31,0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,7.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,True,False,False,False,False,1892.7954
2023,2383,0.34,0.45,0.38,0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,7.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,True,False,False,False,False,2012.5107
2023,2260,0.31,0.49,0.42,0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,7.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,True,False,False,False,False,1995.2808
2024,3313,0.32,0.44,0.39,0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,7.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,True,False,False,False,False,3225.3723
2024,2214,0.37,0.47,0.38,0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,7.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,True,False,False,False,False,2132.7249
2024,1811,0.36,0.56,0.49,0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,7.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,True,False,False,False,False,1868.7903
2024,4459,0.35,0.49,0.42,0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,7.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,True,False,False,False,False,4266.855
2024,2909,0.4,0.58,0.51,0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,7.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,True,False,False,False,False,2771.2795
2024,2409,0.28,0.45,0.39,0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,7.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,True,False,False,False,False,2413.7544
2024,1758,0.26,0.39,0.33,0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,7.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,True,False,False,False,False,1949.874
2024,1419,0.21,0.31,0.21,0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,7.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,True,False,False,False,False,1871.0514
2024,1637,0.34,0.46,0.36,0.44,217.0,22.0,229.0,550,412,24.0,32.0,16.0,70,5110,7.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,True,False,False,False,False,1960.3445
2023,4123,0.36,0.47,0.4,,,,,595,446,25.5,33.5,17.5,68,5658,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,False,False,False,False,False,3657.4172
2023,1800,0.23,0.43,0.37,,,,,595,446,25.5,33.5,17.5,68,5658,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,1998.1013
2023,1407,0.39,0.55,0.47,,,,,595,446,25.5,33.5,17.5,68,5658,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,False,False,False,False,False,1728.6102
2023,4036,0.24,0.36,0.3,,,,,595,446,25.5,33.5,17.5,68,5658,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,4011.525
2023,2669,0.36,0.5,0.45,,,,,595,446,25.5,33.5,17.5,68,5658,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False,False,False,False,False,2698.8525
2023,2147,0.35,0.52,0.46,,,,,595,446,25.5,33.5,17.5,68,5658,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,False,False,False,False,False,2398.25
2023,2707,0.36,0.48,0.42,,,,,595,446,25.5,33.5,17.5,68,5658,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,False,False,False,False,False,2134.2256
2023,2281,0.32,0.43,0.34,,,,,595,446,25.5,33.5,17.5,68,5658,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,False,False,False,False,False,2047.6499
2023,2163,0.25,0.36,0.27,,,,,595,446,25.5,33.5,17.5,68,5658,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,False,False,False,False,False,2069.578
2024,3633,0.31,0.42,0.35,,,,,595,446,25.5,33.5,17.5,68,5658,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,False,False,False,False,False,3520.205
2024,1747,0.27,0.4,0.31,,,,,595,446,25.5,33.5,17.5,68,5658,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,2037.1652
2024,1797,0.24,0.41,0.36,,,,,595,446,25.5,33.5,17.5,68,5658,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,False,False,False,False,False,1790.4589
2024,4602,0.37,0.52,0.45,,,,,595,446,25.5,33.5,17.5,68,5658,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,4165.783
2024,2920,0.27,0.44,0.36,,,,,595,446,25.5,33.5,17.5,68,5658,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False,False,False,False,False,2689.5483
2024,2779,0.25,0.44,0.35,,,,,595,446,25.5,33.5,17.5,68,5658,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,False,False,False,False,False,2413.3342
2024,2126,0.37,0.54,0.45,,,,,595,446,25.5,33.5,17.5,68,5658,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,False,False,False,False,False,2119.5603
2024,1805,0.34,0.51,0.43,,,,,595,446,25.5,33.5,17.5,68,5658,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,False,False,False,False,False,2019.8408
2024,2144,0.38,0.57,0.52,,,,,595,446,25.5,33.5,17.5,68,5658,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,False,False,False,False,False,2117.7075
2023,2924,0.37,0.48,0.41,,,,,460,345,26.0,36.0,16.0,69,5840,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,False,False,False,False,False,3115.6238
2023,2148,0.36,0.54,0.46,,,,,460,345,26.0,36.0,16.0,69,5840,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,1968.2242
2023,1806,0.2,0.33,0.25,,,,,460,345,26.0,36.0,16.0,69,5840,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,False,False,False,False,False,1929.5408
2023,4044,0.25,0.41,0.33,,,,,460,345,26.0,36.0,16.0,69,5840,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,4137.4976
2023,2988,0.36,0.47,0.38,,,,,460,345,26.0,36.0,16.0,69,5840,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,False,False,False,False,False,2649.532
2023,2514,0.27,0.43,0.33,,,,,460,345,26.0,36.0,16.0,69,5840,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,False,False,False,False,False,2380.6584
2023,1944,0.22,0.41,0.33,,,,,460,345,26.0,36.0,16.0,69,5840,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,,,False,False,False,False,False,1975.4692
2023,1878,0.34,0.45,0.37,,,,,460,345,26.0,36.0,16.0,69,5840,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,,,False,False,False,False,False,2005.9708
2023,2110,0.27,0.43,0.38,,,,,460,345,26.0,36.0,16.0,69,5840,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,,False,False,False,False,False,2008.9657
2024,2989,0.2,0.3,0.23,,,,,460,345,26.0,36.0,16.0,69,5840,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,,,False,False,False,False,False,2994.5864
2024,1489,0.3,0.48,0.4,,,,,460,345,26.0,36.0,16.0,69,5840,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,1939.6279
2024,1698,0.4,0.54,0.47,,,,,460,345,26.0,36.0,16.0,69,5840,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,,,False,False,False,False,False,1728.9596
2024,4560,0.23,0.41,0.33,,,,,460,345,26.0,36.0,16.0,69,5840,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,4219.66
