year,estimated_yield_kg_per_ha,ndvi.early,ndvi.mid,ndvi.late,organic_carbon,nitrogen_kg_per_ha,phosphorus_kg_per_ha,potassium_kg_per_ha,annual_avg_rainfall_mm,monsoon_rainfall_mm,avg_annual_temp_C,avg_max_temp_C,avg_min_temp_C,avg_relative_humidity_pct,growing_degree_days_GDD,soil_ph,season_Rabi,season_Zaid,monsoon_onset_day,monsoon_end_day,predicted_yield_tuned,district_Angul,district_Balangir,district_Balasore,district_Bargarh,district_Bhadrak,district_Boudh,district_Cuttack,district_Deogarh,district_Dhenkanal,district_Gajapati,district_Ganjam,district_Jagatsinghpur,district_Jajpur,district_Jharsuguda,district_Kalahandi,district_Kandhamal,district_Kendrapara,district_Kendujhar,district_Khordha,district_Koraput,district_Malkangiri,district_Mayurbhanj,district_Nabarangpur,district_Nayagarh,district_Nuapada,district_Puri,district_Rayagada,district_Sambalpur,district_Subarnapur,district_Sundargarh,soil_type_Alluvial,soil_type_Red_Yellow,soil_type_Laterite,soil_type_Mixed_Red_Black,crop_Paddy,crop_Maize,crop_Moong,crop_Mustard,crop_Sunflower,crop_Vegetables,crop_Jute,season_Kharif
2023,1649,0.54,0.66,0.61,0.79,283.7,9.4,207.8,1436,1152,24.4,32.7,20.1,66.0,5292,5.1,True,False,,,1750.8181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,False,False,False,True,False,True
2023,4380,0.4,0.61,0.48,0.54,243.9,19.6,291.4,1572,1079,26.9,33.6,18.2,79.9,5292,6.54,False,False,,,3991.463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True
2023,2859,0.49,0.73,0.62,0.87,200.0,23.9,241.6,1584,1106,25.3,32.3,21.9,60.9,5292,5.83,False,False,,,2661.2422,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True
2023,2526,0.49,0.67,0.56,0.46,383.0,17.8,275.2,1471,1026,24.6,35.2,21.2,74.6,5292,6.64,False,False,,,2428.9597,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,True,False,False,False,False,False,True
2023,1821,0.47,0.67,0.62,0.84,368.8,10.1,256.6,1388,955,25.6,37.6,19.2,84.9,5292,6.7,False,True,,,1991.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,True
2023,2176,0.41,0.62,0.54,0.89,348.5,17.9,166.9,1391,1113,26.6,32.2,21.9,81.4,5292,5.42,False,True,,,2043.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,True,False,False,False,False,True,False,True
2023,1918,0.4,0.56,0.53,0.49,233.6,21.0,260.4,1268,913,26.2,32.7,20.4,73.0,5292,6.31,False,True,,,2003.3734,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,True,False,True,False,False,True
2024,3579,0.47,0.56,0.63,0.76,224.1,14.9,191.3,1477,927,26.4,34.7,20.3,61.6,5292,5.94,True,False,,,3396.1167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,False,True
2024,1525,0.52,0.63,0.5,0.42,213.5,23.0,245.9,1548,977,26.0,37.6,21.0,80.8,5292,6.76,True,False,,,1980.1138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,True,False,False,False,False,True
2024,1804,0.54,0.57,0.62,0.6,344.8,19.0,201.1,1446,1115,26.1,33.9,21.2,75.0,5292,5.43,True,False,,,1674.0938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,True,False,False,False,False,False,True
2024,4082,0.37,0.67,0.55,0.66,385.8,23.3,299.7,1275,1053,26.5,35.0,20.6,62.9,5292,6.36,False,False,,,3947.9548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,False,False
2024,2999,0.38,0.73,0.55,0.69,286.1,18.6,189.5,1353,913,24.7,32.2,18.5,62.3,5292,6.22,False,False,,,2712.2764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,True,True,False,True
2024,2353,0.54,0.73,0.51,0.87,223.8,10.2,191.9,1343,1086,25.5,32.9,19.4,82.7,5292,5.59,False,False,,,2388.7466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,True,False,False,False,False,True
2024,2121,0.5,0.68,0.56,0.74,302.5,13.3,289.6,1285,906,24.7,37.9,21.7,76.7,5292,5.27,False,True,,,2024.8386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,True,False,False,True,True
2024,1895,0.53,0.59,0.52,0.64,269.8,11.4,153.7,1384,902,27.0,37.8,18.9,80.7,5292,6.3,False,True,,,2007.6812,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,False,True,True
2024,2248,0.39,0.72,0.46,0.8,275.0,23.5,254.5,1484,1010,26.8,32.0,19.5,82.0,5292,6.48,False,True,,,2082.9346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,True,False,True,True,False,False,False,True
2023,3029,0.47,0.73,0.5,0.88,324.3,20.9,258.8,1419,1137,24.1,37.7,19.7,74.3,5292,5.63,True,False,,,3060.7625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False
2023,1834,0.49,0.59,0.45,0.41,343.7,19.5,275.5,1268,1138,26.1,35.8,19.8,72.9,5292,6.29,True,False,,,2087.973,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False
2023,1535,0.49,0.7,0.65,0.89,222.1,13.1,296.2,1246,1173,26.8,37.2,20.5,70.8,5292,5.79,True,False,,,1745.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,True,True,True,False,False,False,True
2023,3743,0.43,0.61,0.64,0.44,207.1,11.1,296.3,1293,1193,24.5,34.7,21.8,67.9,5292,6.43,False,False,,,3869.1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True
2023,2863,0.35,0.71,0.53,0.81,398.9,20.9,159.8,1437,1126,25.7,35.1,19.0,70.9,5292,5.4,False,False,,,2506.4155,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,True,False,False,False,False
2023,3293,0.47,0.75,0.6,0.54,246.5,16.1,273.3,1403,914,26.7,34.9,18.5,79.3,5292,6.78,False,False,,,2470.9578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,True,False,False
2023,2065,0.4,0.56,0.52,0.47,210.8,11.8,246.9,1599,1091,24.1,36.0,18.8,75.0,5292,5.57,False,True,,,2055.6448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,False,False,False
2023,2132,0.44,0.73,0.58,0.62,238.0,18.5,247.1,1417,1018,26.1,32.8,21.5,82.3,5292,5.74,False,True,,,2035.4485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False
2023,1972,0.54,0.67,0.61,0.72,207.8,8.7,169.3,1540,927,24.9,32.2,20.6,71.1,5292,5.12,False,True,,,2002.2622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False
2024,3512,0.43,0.74,0.64,0.59,278.4,13.5,247.5,1238,1101,26.8,33.8,19.1,75.2,5292,5.22,True,False,,,3334.6514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,True,False,False,False,False,False,False,True
2024,2761,0.52,0.64,0.53,0.43,360.5,16.0,297.4,1299,938,26.9,36.2,21.3,75.8,5292,6.03,True,False,,,2200.0725,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False
2024,1930,0.39,0.72,0.61,0.7,268.2,10.5,286.8,1488,1172,26.8,33.2,21.4,74.8,5292,5.54,True,False,,,1875.4089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True
2024,4426,0.48,0.56,0.5,0.85,288.8,24.7,215.9,1453,1130,25.4,36.0,21.4,77.6,5292,6.67,False,False,,,4231.381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True
2024,1987,0.55,0.62,0.65,0.59,335.1,11.6,156.0,1421,985,26.6,37.8,21.7,65.9,5292,5.03,False,False,,,2487.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,True,False,True,False,True
2024,2162,0.37,0.56,0.46,0.51,301.8,10.2,204.3,1556,1025,26.5,32.6,19.0,72.8,5292,5.76,False,False,,,2363.3394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,True,False,False,False,True
2024,1955,0.35,0.75,0.57,0.62,372.3,11.5,274.0,1222,1199,25.0,36.0,21.0,62.6,5292,5.67,False,True,,,2010.2631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,True,True
2024,1694,0.44,0.71,0.58,0.42,373.2,21.1,255.2,1449,924,26.5,34.7,19.8,69.6,5292,5.04,False,True,,,1972.323,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,False,True
2024,2155,0.37,0.72,0.59,0.81,202.0,15.2,218.9,1209,1044,24.1,37.2,21.4,72.2,5292,5.25,False,True,,,2004.3467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,False,True,False,False,False,False,False,True
2023,2928,0.5,0.74,0.47,0.81,355.6,17.6,158.3,1445,912,25.8,33.1,20.9,76.3,5658,5.83,True,False,,,3047.2507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,True,False,False,False,False,False
2023,2044,0.53,0.57,0.64,0.69,292.1,8.4,214.0,1524,1111,24.7,36.2,21.1,83.8,5658,5.99,True,False,,,2199.4585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False
2023,2442,0.44,0.63,0.49,0.58,397.8,8.6,220.4,1299,924,24.4,37.0,20.6,75.0,5658,5.81,True,False,,,2062.0479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True
2023,3446,0.4,0.56,0.57,0.8,296.6,15.6,289.3,1489,967,24.2,37.7,18.7,78.6,5658,6.06,False,False,,,3379.0847,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,False,True,False,True,False,False
2023,2387,0.44,0.59,0.49,0.68,397.4,21.9,246.2,1379,966,26.1,36.1,20.2,72.7,5658,6.19,False,False,,,2719.5823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,False,False,False,False,False,True
2023,2561,0.49,0.6,0.51,0.81,350.9,23.0,196.7,1422,1132,25.0,35.0,21.9,75.9,5658,5.02,False,False,,,2435.7224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True
2023,1891,0.35,0.64,0.56,0.72,249.7,9.5,228.8,1593,1008,26.2,35.7,21.7,61.8,5658,5.93,False,True,,,1977.5983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,False,False,False,False,False,False,False,False
2023,1979,0.47,0.6,0.53,0.79,307.7,17.2,159.9,1449,1045,24.2,37.2,18.2,66.4,5658,6.93,False,True,,,1977.0455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True
2023,2029,0.47,0.57,0.48,0.7,398.4,23.5,295.9,1346,1010,24.9,35.4,18.7,69.0,5658,6.04,False,True,,,1974.8336,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,True,False,False,False,False,True
2024,3147,0.48,0.58,0.48,0.61,371.5,14.6,204.0,1295,1127,25.6,32.2,18.5,71.8,5658,6.36,True,False,,,3109.3384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,True
2024,2070,0.4,0.58,0.53,0.88,219.5,22.1,221.7,1456,1010,26.4,37.6,20.9,61.1,5658,5.62,True,False,,,2222.0208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True
2024,1863,0.49,0.74,0.6,0.67,341.3,10.3,203.3,1524,933,25.0,36.1,21.3,63.5,5658,6.55,True,False,,,1982.6069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,True,False,False,False,True,True
2024,3165,0.37,0.7,0.63,0.7,269.1,23.9,252.4,1203,1010,25.9,36.1,18.9,66.9,5658,6.55,False,False,,,3295.1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True
2024,3417,0.39,0.74,0.47,0.51,201.4,20.8,249.3,1215,1163,26.7,33.3,20.0,84.3,5658,6.04,False,False,,,2836.4907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,False,False,False,False,False,False,False,True
2024,2726,0.53,0.64,0.53,0.71,280.7,24.0,257.3,1479,1135,25.8,36.0,21.4,68.3,5658,6.95,False,False,,,2450.333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,True,False,False,False,False,False,True
2024,1576,0.5,0.61,0.47,0.69,247.0,19.5,190.2,1535,982,24.7,34.4,20.9,72.1,5658,5.25,False,True,,,1959.6577,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,True
2024,2291,0.35,0.71,0.45,0.49,363.8,14.2,197.4,1446,941,24.1,35.9,20.2,64.9,5658,5.03,False,True,,,1987.2133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,True,False,False,False,False,False,True
2024,1990,0.4,0.62,0.58,0.43,267.5,23.9,168.8,1457,1000,26.6,32.6,20.4,75.3,5658,6.54,False,True,,,2074.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,False,False,False,False,False,True,False,False
2023,2950,0.39,0.61,0.57,0.7,365.5,12.7,248.3,1583,905,24.1,35.9,20.0,67.0,5475,6.61,True,False,,,3035.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,False,True
2023,1874,0.4,0.6,0.48,0.78,200.1,13.6,156.0,1359,1079,26.6,38.0,19.2,65.2,5475,5.24,True,False,,,2095.7673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False
2023,1392,0.4,0.58,0.5,0.66,261.6,19.9,239.7,1539,1181,25.6,32.3,20.3,72.9,5475,5.53,True,False,,,1733.938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False
2023,4275,0.36,0.6,0.45,0.51,248.2,21.0,280.5,1351,1125,26.8,37.9,20.8,60.1,5475,5.04,False,False,,,4187.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,True,True,False,False,False,False,True
2023,3367,0.44,0.62,0.62,0.73,246.7,23.8,283.6,1595,1128,26.4,34.4,21.5,60.2,5475,5.59,False,False,,,2789.3608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True,False,False,False,False,False,False,True
2023,2971,0.5,0.68,0.64,0.44,213.6,11.5,217.4,1377,1188,27.0,37.2,20.5,65.5,5475,6.55,False,False,,,2454.3772,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,True,True,True
2023,1895,0.47,0.56,0.48,0.62,237.4,21.6,218.9,1362,1049,25.1,36.7,21.0,60.9,5475,6.04,False,True,,,1959.185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,False,True
2023,2059,0.48,0.59,0.5,0.48,311.1,20.6,161.5,1579,1176,26.3,35.4,18.6,62.7,5475,5.7,False,True,,,1977.5715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,False,False
2023,2172,0.37,0.71,0.62,0.49,258.3,9.1,250.6,1232,1097,25.2,36.4,19.8,68.5,5475,5.74,False,True,,,1997.6246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,True,False,False,False,False,False,False,True
2024,2498,0.54,0.58,0.64,0.5,283.5,14.6,273.2,1378,969,25.4,37.3,18.0,80.1,5475,5.0,True,False,,,3433.9785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,False,False,False,False,False,False,False
2024,2182,0.52,0.62,0.53,0.59,275.4,12.8,186.7,1300,1011,25.9,34.4,19.0,74.3,5475,5.6,True,False,,,2092.4475,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,False,False
2024,1420,0.51,0.72,0.46,0.43,375.2,13.2,213.2,1467,903,26.6,34.0,20.9,72.8,5475,6.29,True,False,,,1754.5432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,False,True,True,False,False,False,False,False
2024,4089,0.51,0.58,0.46,0.6,381.1,24.7,275.8,1522,994,27.0,36.0,22.0,67.3,5475,6.95,False,False,,,4098.9336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,True,False,True,False,False,False,False,True
2024,2682,0.54,0.57,0.56,0.66,298.6,18.9,281.6,1264,1051,26.3,36.8,18.4,83.3,5475,6.69,False,False,,,2711.0159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,True,False,False,False,False,True,False,True
2024,2173,0.46,0.65,0.53,0.64,266.0,20.2,186.5,1367,1036,25.3,36.6,19.6,69.9,5475,5.05,False,False,,,2437.9854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False
2024,2278,0.39,0.61,0.46,0.59,221.4,24.6,232.6,1529,1146,25.3,36.8,21.2,62.2,5475,6.8,False,True,,,1961.8032,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,False,False,False
2024,1604,0.47,0.66,0.57,0.82,390.7,14.4,178.9,1242,1142,26.2,34.6,18.8,75.4,5475,6.57,False,True,,,1974.5148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,True,False,False,False,False,False,False,True
2024,1932,0.5,0.71,0.45,0.47,212.0,21.6,165.3,1243,930,24.7,36.9,20.2,62.8,5475,6.56,False,True,,,1957.101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,False,True
2023,3018,0.5,0.58,0.61,0.65,259.5,15.4,286.7,1484,939,24.3,32.7,20.9,68.6,5110,5.92,True,False,,,3099.2524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False
2023,2189,0.45,0.67,0.51,0.43,259.6,22.8,273.1,1596,1128,25.1,35.3,20.5,72.7,5110,5.8,True,False,,,2118.3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True
2023,2004,0.36,0.65,0.46,0.44,264.1,11.1,264.0,1211,935,24.9,32.0,18.8,81.9,5110,5.61,True,False,,,1845.9086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True
2023,4066,0.42,0.58,0.57,0.69,232.9,24.1,157.3,1294,1122,24.9,33.9,19.4,72.3,5110,5.13,False,False,,,4071.9841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,False,False,True,False,False,False,False
2023,3195,0.53,0.67,0.53,0.68,356.6,11.7,276.6,1501,905,24.7,34.2,21.1,77.6,5110,5.46,False,False,,,2755.5273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,False,True
2023,2475,0.47,0.6,0.64,0.84,224.5,13.5,215.7,1585,1119,24.1,34.4,20.2,84.8,5110,5.49,False,False,,,2409.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,True,False,False,False,False,False,False,True
2023,1687,0.46,0.65,0.56,0.68,327.0,20.9,201.4,1452,974,24.1,36.2,18.0,63.3,5110,5.97,False,True,,,1892.7954,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,False,True,False,False,False,False
2023,2383,0.4,0.57,0.51,0.88,224.8,14.7,232.0,1441,903,27.0,34.3,21.0,66.9,5110,6.49,False,True,,,2012.5107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True
2023,2260,0.42,0.64,0.59,0.42,214.1,18.3,163.7,1234,1033,25.3,34.7,18.1,69.9,5110,5.95,False,True,,,1995.2808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True
2024,3313,0.53,0.61,0.5,0.45,381.9,15.6,263.5,1414,1017,25.2,33.4,21.0,70.5,5110,5.12,True,False,,,3225.3723,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True
2024,2214,0.48,0.71,0.63,0.42,238.0,20.6,237.4,1536,993,26.0,34.2,18.8,70.3,5110,6.92,True,False,,,2132.7249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,True,False,False
2024,1811,0.51,0.56,0.52,0.49,364.3,11.9,178.0,1289,961,24.7,33.4,21.8,82.7,5110,6.89,True,False,,,1868.7903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,True,True,True
2024,4459,0.44,0.63,0.56,0.67,308.9,9.0,178.2,1463,1093,26.8,32.4,19.5,77.9,5110,6.57,False,False,,,4266.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,True,False,False,False,False,False,False,True
2024,2909,0.48,0.64,0.46,0.72,215.6,13.1,177.6,1292,1102,26.4,35.6,19.3,75.2,5110,6.98,False,False,,,2771.2795,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True
